Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
SPX,7375.0,-71862185.59181634,183.8966220256933,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7380.0,-8494339.894706354,16.461717700142263,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7385.0,-442873.1202446423,0.7338177468631262,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7390.0,-5346138.257801841,9.847480806411674,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7395.0,-315682.2543930715,0.5230690914712348,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7400.0,-334293970.2363009,1538.5463620837204,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7405.0,-917058.1259731627,1.5195176608876353,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7410.0,-12676426.004581394,22.870846522536773,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7415.0,-40388.79342777163,0.06692213195353927,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7420.0,-7796155.486497572,14.546912807219186,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7425.0,-57506150.0610439,217.70960318684158,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7430.0,-25174697.31624569,43.2478325865654,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7435.0,-1367932.4072143026,2.2906460676685416,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7440.0,-9186037.149334967,31.942824234757403,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7445.0,-2309701.5813124003,3.8270554993010313,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
SPX,7450.0,-269390434.3298076,1124.714206542736,0.0,0.0,0.0,0.0,0.0,0.0,7819.915358276488,7717.384641723511,7871.180716552978,7666.119283447021,SEP26,AUG26,2026-08-18,2026-09-18,7768.65,7754.994384001768,FOUND,WARN,UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=SERIES_FORWARD_CLUSTER,SEP26=7769;AUG26=7768.65;DEC26=7896.125;NOV26=7830.5;OCT26=7833.625;JAN27=7900.75;MAR27=7965.75;APR27=7978.375;FEB27=7899;MAY27=7981.25;JUN27=8031;JUL27=8061.875;DEC29=8689.125;AUG27=8069.5;SEP27=8094.875;DEC27=8118.375;MAR28=8194.875;DEC28=8391.5;DEC30=9161.75;JUN28=9170.5,NONE,WEIGHTED_ATM,2026-08-28,8,335,0.0,NONE,11438,10963,472,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-08-17
